"brave":"1":"476":"3487579512832":"69529600":"52215808":"23344":"C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe":"Brave Software, Inc.":"2.890625":"124.1.65.123":"124.1.65.123":"Brave Browser":"Brave Browser":"Process":"4"::"False"::"2744":"Microsoft.Win32.SafeHandles.SafeProcessHandle":"476":"5832":".":"0":"":"System.Diagnostics.ProcessModule (brave.exe)":"1413120":"204800":"System.Diagnostics.ProcessModuleCollection":"23344":"23344":"52215808":"52215808":"756240":"756240":"65683456":"65683456":"117260288":"117260288":"76881920":"3487590326272":"True":"Idle":"52215808":"52215808":"00:00:00.4531250":"brave":"15":"True":"1":"System.Diagnostics.ProcessStartInfo":"4/30/2024 9:26:58 PM"::"System.Diagnostics.ProcessThreadCollection":"00:00:02.8906250":"00:00:02.4375000":"66068480":"3487579512832":"False"::::"69529600":"69529600"::
"brave":"1":"499":"3487593000960":"107671552":"114184192":"27288":"C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe":"Brave Software, Inc.":"20.328125":"124.1.65.123":"124.1.65.123":"Brave Browser":"Brave Browser":"Process":"4"::"False"::"2776":"Microsoft.Win32.SafeHandles.SafeProcessHandle":"499":"6940":".":"0":"":"System.Diagnostics.ProcessModule (brave.exe)":"1413120":"204800":"System.Diagnostics.ProcessModuleCollection":"27288":"27288":"114184192":"114184192":"803064":"803064":"238878720":"238878720":"303202304":"303202304":"230682624":"3492039094272":"True":"Idle":"114184192":"114184192":"00:00:03.3906250":"brave":"15":"True":"1":"System.Diagnostics.ProcessStartInfo":"4/29/2024 7:47:14 PM"::"System.Diagnostics.ProcessThreadCollection":"00:00:20.3281250":"00:00:16.9375000":"79556608":"3487593000960":"False"::::"107671552":"107671552"::
"brave":"1":"377":"3487576485888":"143245312":"106045440":"25184":"C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe":"Brave Software, Inc.":"14.078125":"124.1.65.123":"124.1.65.123":"Brave Browser":"Brave Browser":"Process":"4"::"False"::"2808":"Microsoft.Win32.SafeHandles.SafeProcessHandle":"377":"6960":".":"0":"":"System.Diagnostics.ProcessModule (brave.exe)":"1413120":"204800":"System.Diagnostics.ProcessModuleCollection":"25184":"25184":"106045440":"106045440":"795384":"795384":"176734208":"176734208":"249815040":"249815040":"135282688":"3487648727040":"True":"Idle":"106045440":"106045440":"00:00:02.1406250":"brave":"15":"True":"1":"System.Diagnostics.ProcessStartInfo":"4/30/2024 9:26:50 PM"::"System.Diagnostics.ProcessThreadCollection":"00:00:14.0781250":"00:00:11.9375000":"63041536":"3487576485888":"False"::::"143245312":"143245312"::
"brave":"1":"335":"3487575797760":"76177408":"63885312":"24568":"C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe":"Brave Software, Inc.":"9.578125":"124.1.65.123":"124.1.65.123":"Brave Browser":"Brave Browser":"Process":"4"::"False"::"2848":"Microsoft.Win32.SafeHandles.SafeProcessHandle":"335":"7376":".":"0":"":"System.Diagnostics.ProcessModule (brave.exe)":"1413120":"204800":"System.Diagnostics.ProcessModuleCollection":"24568":"24568":"63885312":"63885312":"720312":"720312":"114966528":"114966528":"175894528":"175894528":"79130624":"3487592574976":"True":"Idle":"63885312":"63885312":"00:00:01.7968750":"brave":"15":"True":"1":"System.Diagnostics.ProcessStartInfo":"4/28/2024 7:43:55 AM"::"System.Diagnostics.ProcessThreadCollection":"00:00:09.5781250":"00:00:07.7812500":"62353408":"3487575797760":"False"::::"76177408":"76177408"::
"brave":"1":"357":"3489824907264":"94744576":"134762496":"29240":"C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe":"Brave Software, Inc.":"439.1875":"124.1.65.123":"124.1.65.123":"Brave Browser":"Brave Browser":"Process":"4"::"False"::"2880":"Microsoft.Win32.SafeHandles.SafeProcessHandle":"357":"7504":".":"0":"":"System.Diagnostics.ProcessModule (brave.exe)":"1413120":"204800":"System.Diagnostics.ProcessModuleCollection":"29240":"29240":"134762496":"134762496":"759056":"759056":"506261504":"506261504":"527564800":"527564800":"-1776652288":"3494326726656":"True":"Idle":"134762496":"134762496":"00:01:28.8125000":"brave":"15":"True":"1":"System.Diagnostics.ProcessStartInfo":"4/28/2024 1:25:59 PM"::"System.Diagnostics.ProcessThreadCollection":"00:07:19.1875000":"00:05:50.3750000":"-1983504384":"3489824907264":"False"::::"94744576":"94744576"::
"brave":"1":"301":"2306874122240":"19746816":"9240576":"18488":"C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe":"Brave Software, Inc.":"30.28125":"124.1.65.123":"124.1.65.123":"Brave Browser":"Brave Browser":"Process":"8"::"False"::"2912":"Microsoft.Win32.SafeHandles.SafeProcessHandle":"301":"7896":".":"0":"":"System.Diagnostics.ProcessModule (brave.exe)":"1413120":"204800":"System.Diagnostics.ProcessModuleCollection":"18488":"18488":"9240576":"9240576":"745152":"745152":"9568256":"9568256":"24182784":"24182784":"518590464":"2306916028416":"True":"Normal":"9240576":"9240576":"00:00:07.2187500":"brave":"15":"True":"1":"System.Diagnostics.ProcessStartInfo":"4/27/2024 11:34:54 PM"::"System.Diagnostics.ProcessThreadCollection":"00:00:30.2812500":"00:00:23.0625000":"476684288":"2306874122240":"False"::::"19746816":"19746816"::
"brave":"1":"292":"3487563218944":"130990080":"91660288":"21304":"C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe":"Brave Software, Inc.":"34.78125":"124.1.65.123":"124.1.65.123":"Brave Browser":"Brave Browser":"Process":"8"::"False"::"2944":"Microsoft.Win32.SafeHandles.SafeProcessHandle":"292":"8544":".":"0":"":"System.Diagnostics.ProcessModule (brave.exe)":"1413120":"204800":"System.Diagnostics.ProcessModuleCollection":"21304":"21304":"91660288":"91660288":"763328":"763328":"154378240":"154378240":"193462272":"193462272":"448974848":"3487962419200":"True":"Normal":"91660288":"91660288":"00:00:05.4843750":"brave":"15":"True":"1":"System.Diagnostics.ProcessStartInfo":"4/30/2024 4:44:08 PM"::"System.Diagnostics.ProcessThreadCollection":"00:00:34.7812500":"00:00:29.2968750":"49774592":"3487563218944":"False"::::"130990080":"130990080"::
"brave":"1":"276":"2306865070080":"20316160":"12836864":"20392":"C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe":"Brave Software, Inc.":"28.71875":"124.1.65.123":"124.1.65.123":"Brave Browser":"Brave Browser":"Process":"8"::"False"::"2980":"Microsoft.Win32.SafeHandles.SafeProcessHandle":"276":"10500":".":"0":"":"System.Diagnostics.ProcessModule (brave.exe)":"1413120":"204800":"System.Diagnostics.ProcessModuleCollection":"20392":"20392":"12836864":"12836864":"691360":"691360":"29483008":"29483008":"34754560":"34754560":"482181120":"2306879619072":"True":"Normal":"12836864":"12836864":"00:00:05.5781250":"brave":"15":"True":"1":"System.Diagnostics.ProcessStartInfo":"4/27/2024 11:34:32 PM"::"System.Diagnostics.ProcessThreadCollection":"00:00:28.7187500":"00:00:23.1406250":"467632128":"2306865070080":"False"::::"20316160":"20316160"::
"brave":"1":"369":"3487634427904":"77287424":"83386368":"27968":"C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe":"Brave Software, Inc.":"10.171875":"124.1.65.123":"124.1.65.123":"Brave Browser":"Brave Browser":"Process":"4"::"False"::"2948":"Microsoft.Win32.SafeHandles.SafeProcessHandle":"369":"10944":".":"0":"":"System.Diagnostics.ProcessModule (brave.exe)":"1413120":"204800":"System.Diagnostics.ProcessModuleCollection":"27968":"27968":"83386368":"83386368":"826632":"826632":"99463168":"99463168":"158441472":"158441472":"138022912":"3487651467264":"True":"Idle":"83386368":"83386368":"00:00:01.6875000":"brave":"15":"True":"1":"System.Diagnostics.ProcessStartInfo":"4/28/2024 7:38:38 AM"::"System.Diagnostics.ProcessThreadCollection":"00:00:10.1718750":"00:00:08.4843750":"120983552":"3487634427904":"False"::::"77287424":"77287424"::
"brave":"1":"585":"3487778443264":"565989376":"617897984":"46800":"C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe":"Brave Software, Inc.":"6862.359375":"124.1.65.123":"124.1.65.123":"Brave Browser":"Brave Browser":"Process":"4"::"False"::"3040":"Microsoft.Win32.SafeHandles.SafeProcessHandle":"585":"11080":".":"0":"":"System.Diagnostics.ProcessModule (brave.exe)":"1413120":"204800":"System.Diagnostics.ProcessModuleCollection":"46800":"46800":"617897984":"617897984":"1021896":"1021896":"944336896":"944336896":"702275584":"702275584":"404058112":"3492212469760":"True":"Idle":"617897984":"617897984":"00:09:52.4843750":"brave":"15":"True":"1":"System.Diagnostics.ProcessStartInfo":"4/27/2024 11:34:38 PM"::"System.Diagnostics.ProcessThreadCollection":"01:54:22.3593750":"01:44:29.8750000":"264998912":"3487778443264":"False"::::"565989376":"565989376"::
